Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter)
9/3/17,12,0.42,10.00,26.88,15.17,47.92,4.68,29.26,30.05,4136.75,
9/3/17,13,0.54,10.00,27.36,15.08,45.28,5.16,29.25,30.04,3973.75,
9/3/17,14,0.15,10.00,27.45,15.35,46.12,6.96,29.24,30.03,3733.50,
9/3/17,15,0.28,10.00,27.55,14.05,41.60,6.96,29.23,30.02,3142.75,
9/3/17,16,0.14,10.00,27.26,13.86,41.56,7.68,29.23,30.02,2469.50,
9/3/17,17,0.00,10.00,25.46,13.58,42.92,4.04,29.23,30.02,1371.50,
9/3/17,18,0.00,10.00,22.40,14.56,51.92,2.68,29.21,30.00,281.75,
9/3/17,19,0.00,10.00,19.65,15.96,67.12,4.28,29.21,30.00,20.96,
9/3/17,20,0.00,10.00,18.11,15.37,69.47,0.20,29.22,30.01,0.00,
9/3/17,21,0.00,10.00,16.32,15.12,77.48,0.20,29.22,30.01,0.00,
9/3/17,22,0.00,10.00,15.58,14.79,78.36,0.12,29.21,30.00,0.00,
9/3/17,23,0.00,10.00,14.51,14.42,84.12,0.20,29.20,29.99,0.00,
9/3/17,24,0.00,10.00,14.66,14.19,87.00,0.55,29.19,29.98,0.00,
9/4/17,1,0.00,10.00,13.68,13.53,85.08,3.20,29.16,29.95,0.00,
9/4/17,2,0.00,10.00,13.79,13.01,81.24,5.72,29.15,29.94,0.00,
9/4/17,3,0.00,10.00,13.64,12.92,81.24,5.40,29.13,29.92,0.00,
9/4/17,4,0.00,10.00,13.86,12.88,82.08,5.44,29.12,29.91,0.00,
9/4/17,5,0.00,10.00,14.36,12.95,79.20,5.40,29.12,29.91,0.00,
9/4/17,6,0.00,10.00,15.87,13.54,81.00,5.44,29.11,29.90,41.29,
9/4/17,7,0.00,10.00,19.20,16.46,78.64,8.32,29.10,29.89,499.50,
9/4/17,8,0.00,10.00,22.58,18.92,76.12,11.72,29.08,29.87,1449.00,
9/4/17,9,0.00,10.00,25.83,20.04,69.08,15.56,29.07,29.86,2520.75,
9/4/17,10,0.00,10.00,28.51,21.43,64.44,16.08,29.05,29.84,3386.25,
9/4/17,11,0.42,10.00,30.30,21.22,56.68,17.16,29.02,29.81,3943.25,
9/4/17,12,0.28,10.00,31.07,20.99,53.32,20.48,29.00,29.79,4130.75,
9/4/17,13,0.25,10.00,31.77,20.54,49.44,21.16,28.98,29.77,3718.25,
9/4/17,14,0.62,10.00,31.47,20.34,50.88,16.20,28.98,29.77,3240.50,
9/4/17,15,0.96,10.00,30.35,21.00,56.08,12.20,28.97,29.76,1850.00,
9/4/17,16,0.99,10.00,28.55,21.76,65.93,11.77,28.96,29.75,434.25,
9/4/17,17,0.66,9.88,25.61,21.92,72.84,10.80,28.98,29.77,54.33,
9/4/17,18,0.98,9.92,24.50,21.48,80.03,11.39,29.01,29.81,44.73,
9/4/17,19,0.41,9.92,23.27,20.89,83.68,7.72,29.02,29.81,2.91,
9/4/17,20,0.04,9.92,22.01,20.03,83.48,7.68,29.04,29.83,0.00,
9/4/17,21,0.03,9.96,20.93,17.68,78.24,9.04,29.06,29.85,0.00,
9/4/17,22,0.00,10.00,19.35,16.90,81.00,9.32,29.06,29.85,0.00,
9/4/17,23,0.00,10.00,17.60,14.68,77.92,7.36,29.07,29.86,0.00,
9/4/17,24,0.00,10.00,16.71,14.10,81.33,3.33,29.08,29.87,0.00,
9/5/17,1,0.00,10.00,14.04,13.42,85.20,2.76,29.09,29.88,0.00,
9/5/17,2,0.00,10.00,14.64,13.45,80.40,6.00,29.09,29.88,0.00,
9/5/17,3,0.00,10.00,15.37,13.31,78.47,10.76,29.10,29.89,0.00,
9/5/17,4,0.00,10.00,15.16,11.87,76.44,10.20,29.11,29.90,0.00,
9/5/17,5,0.00,10.00,13.85,11.39,82.60,10.80,29.14,29.93,0.00,
9/5/17,6,0.00,10.00,13.30,11.22,82.88,8.64,29.15,29.94,30.80,
9/5/17,7,0.00,10.00,14.63,10.73,76.16,14.12,29.15,29.94,646.00,
9/5/17,8,0.00,10.00,16.66,10.58,67.24,14.16,29.15,29.94,1957.25,
9/5/17,9,0.00,10.00,18.72,10.00,55.84,16.84,29.16,29.95,3246.75,
9/5/17,10,0.00,10.00,20.07,8.96,47.52,19.84,29.16,29.95,3739.00,
9/5/17,11,0.00,10.00,20.66,7.68,42.00,16.88,29.16,29.95,4587.25,
9/5/17,12,0.29,10.00,21.41,8.59,43.16,18.48,29.15,29.94,4172.25,
9/5/17,13,0.42,10.00,21.73,8.76,42.56,20.44,29.15,29.94,4570.75,
9/5/17,14,0.53,10.00,21.78,8.66,41.00,18.76,29.14,29.93,4691.50,
9/5/17,15,0.63,10.00,21.20,8.30,43.12,13.40,29.14,29.93,3136.75,
9/5/17,16,0.82,10.00,20.25,8.60,44.88,14.32,29.14,29.93,2457.75,
9/5/17,17,0.44,10.00,19.17,8.51,47.24,11.00,29.15,29.94,753.50,
9/5/17,18,0.81,10.00,17.14,9.20,54.40,8.32,29.16,29.95,360.50,
9/5/17,19,0.99,10.00,16.15,9.14,57.44,7.60,29.18,29.97,7.47,
9/5/17,20,0.83,10.00,14.31,9.13,64.44,6.32,29.19,29.98,0.00,
9/5/17,21,0.91,10.00,13.37,8.78,65.08,6.64,29.20,29.99,0.00,
9/5/17,22,0.04,10.00,11.77,9.07,75.08,5.88,29.20,29.99,0.00,
9/5/17,23,0.80,10.00,10.98,8.95,80.00,6.00,29.20,29.99,0.00,
9/5/17,24,0.78,10.00,11.20,8.87,83.00,6.00,29.20,29.99,0.00,
9/6/17,1,0.00,10.00,9.35,8.45,85.88,6.32,29.20,29.99,0.00,
9/6/17,2,0.00,10.00,8.96,8.06,89.84,6.60,29.19,29.98,0.00,
9/6/17,3,0.00,10.00,8.55,7.95,84.20,7.24,29.19,29.98,0.00,
9/6/17,4,0.89,10.00,8.35,8.23,87.40,6.52,29.20,29.99,0.00,
9/6/17,5,0.72,10.00,8.32,8.44,84.20,6.20,29.20,29.99,0.00,
9/6/17,6,0.83,10.00,9.21,9.08,88.84,7.16,29.22,30.01,61.95,
9/6/17,7,0.14,10.00,11.89,9.75,83.12,7.60,29.22,30.01,520.50,
9/6/17,8,0.03,10.00,14.28,9.99,74.88,8.56,29.23,30.02,1981.50,
9/6/17,9,0.70,10.00,15.81,9.50,66.40,9.68,29.24,30.03,3206.25,
9/6/17,10,0.16,10.00,16.96,8.89,21.14,11.64,8.52,30.03,4089.00,
9/6/17,11,0.74,10.00,17.23,8.19,53.84,8.92,29.25,30.04,3569.50,
9/6/17,12,0.91,10.00,17.85,7.56,51.28,10.80,29.26,30.05,2503.00,
9/6/17,13,0.92,10.00,18.46,7.88,48.96,13.24,29.25,30.04,2334.50,
9/6/17,14,0.55,10.00,18.56,7.73,47.48,12.28,29.23,30.02,3339.25,
9/6/17,15,0.41,10.00,18.29,7.83,48.72,12.76,29.24,30.03,3226.25,
9/6/17,16,0.75,10.00,17.54,7.46,50.16,9.68,29.24,30.03,2503.50,
9/6/17,17,0.73,10.00,16.78,8.30,53.28,8.92,29.25,30.04,1446.00,
9/6/17,18,0.39,10.00,14.47,8.77,61.28,5.04,29.25,30.04,306.53,
9/6/17,19,0.63,10.00,12.14,8.86,71.36,6.68,29.27,30.06,9.55,
9/6/17,20,0.14,10.00,10.84,8.74,75.28,6.96,29.28,30.07,0.00,
9/6/17,21,0.00,10.00,9.93,8.51,79.28,6.92,29.29,30.08,0.00,
9/6/17,22,0.00,10.00,9.59,8.45,80.36,6.64,29.29,30.08,0.00,
9/6/17,23,0.00,10.00,9.07,8.40,84.20,6.60,29.29,30.08,0.00,
9/6/17,24,0.00,10.00,9.18,8.12,86.33,5.89,29.29,30.08,0.00,
9/7/17,1,0.00,10.00,8.47,8.08,89.96,6.28,29.28,30.07,0.00,
9/7/17,2,0.00,10.00,7.75,7.88,89.16,6.28,29.29,30.08,0.00,
9/7/17,3,0.00,10.00,7.40,7.87,90.28,6.60,29.28,30.07,0.00,
9/7/17,4,0.00,10.00,6.85,8.13,92.84,5.64,29.29,30.08,0.00,
9/7/17,5,0.00,10.00,6.47,7.95,92.84,5.76,29.29,30.08,0.00,
9/7/17,6,0.00,10.00,7.71,8.17,92.04,5.96,29.30,30.09,33.11,
9/7/17,7,0.00,10.00,11.87,9.53,81.64,6.68,29.31,30.10,638.25,
9/7/17,8,0.00,10.00,15.49,9.98,67.64,9.60,29.31,30.11,1971.75,
9/7/17,9,0.00,10.00,17.95,10.12,59.60,9.96,29.31,30.11,3162.50,
9/7/17,10,0.46,10.00,19.45,9.93,52.92,11.56,29.31,30.11,4053.50,
9/7/17,11,0.82,10.00,20.14,9.42,49.56,9.04,29.31,30.10,3635.75,
9/7/17,12,0.76,10.00,20.38,8.64,46.24,12.84,29.30,30.09,2957.00,
9/7/17,13,0.74,10.00,20.49,8.33,43.28,13.64,29.29,30.08,2576.75,
9/7/17,14,0.54,10.00,21.20,8.24,41.96,10.96,29.28,30.07,3796.25,
9/7/17,15,0.03,10.00,21.75,8.43,20.63,11.92,8.53,30.06,3320.50,
9/7/17,16,0.01,10.00,21.48,8.02,40.52,12.52,29.27,30.06,2505.75,
9/7/17,17,0.01,10.00,20.14,8.47,45.04,8.04,29.27,30.06,1345.00,
9/7/17,18,0.01,10.00,16.81,8.89,52.32,5.96,29.28,30.07,238.50,
9/7/17,19,0.00,10.00,14.23,9.06,60.35,4.28,29.29,30.08,12.34,
9/7/17,20,0.00,10.00,12.66,9.20,69.12,2.12,29.31,30.10,0.00,
9/7/17,21,0.00,10.00,11.65,9.24,72.44,0.24,29.31,30.11,0.00,
9/7/17,22,0.00,10.00,10.30,9.08,77.68,1.20,29.33,30.12,0.00,
9/7/17,23,0.00,10.00,9.35,8.67,80.36,0.12,29.33,30.12,0.00,
9/7/17,24,0.00,10.00,9.93,8.45,80.66,0.55,29.34,30.13,0.00,
9/8/17,1,0.00,10.00,8.78,8.30,83.12,0.00,29.34,30.14,0.00,
9/8/17,2,0.00,10.00,8.36,8.50,86.00,1.80,29.35,30.14,0.00,
9/8/17,3,0.00,10.00,8.05,8.05,85.48,0.12,29.36,30.15,0.00,
9/8/17,4,0.00,10.00,7.64,7.39,86.96,0.00,29.36,30.15,0.00,
9/8/17,5,0.24,10.00,7.53,7.51,89.00,0.20,29.37,30.17,0.00,
9/8/17,6,0.14,10.00,8.87,7.92,86.12,0.20,29.39,30.19,30.15,
9/8/17,7,0.00,10.00,13.30,9.84,75.96,1.92,29.40,30.20,554.00,
9/8/17,8,0.14,10.00,18.30,11.34,62.12,5.64,29.41,30.21,1694.50,
9/8/17,9,0.14,10.00,21.85,10.48,47.80,8.28,29.42,30.22,2564.50,
9/8/17,10,0.00,10.00,23.37,10.03,42.24,6.04,29.42,30.22,3813.50,
9/8/17,11,0.00,10.00,24.56,9.36,36.64,5.96,29.42,30.22,4323.25,
9/8/17,12,0.00,10.00,25.19,9.53,36.52,2.88,29.42,30.22,4592.50,
9/8/17,13,0.00,10.00,25.68,9.78,35.20,4.16,29.40,30.20,4473.50,
9/8/17,14,0.14,10.00,25.89,9.56,34.52,1.08,29.39,30.19,4149.25,
9/8/17,15,0.14,10.00,25.96,9.63,34.44,2.80,29.39,30.18,3503.25,
9/8/17,16,0.00,10.00,25.69,9.63,35.72,1.72,29.39,30.18,2525.75,
9/8/17,17,0.00,10.00,24.78,11.15,40.32,5.12,29.39,30.19,1328.50,
9/8/17,18,0.00,10.00,20.97,12.52,51.84,3.40,29.39,30.19,288.50,
9/8/17,19,0.38,10.00,18.09,13.13,65.96,14.32,29.43,30.23,8.74,
9/8/17,20,0.70,10.00,16.15,12.64,74.24,9.16,29.44,30.24,0.00,
9/8/17,21,0.91,10.00,15.83,12.32,78.12,7.72,29.46,30.26,0.00,
9/8/17,22,0.14,10.00,15.14,12.21,83.76,6.44,29.48,30.28,0.00,
9/8/17,23,0.00,10.00,14.82,12.12,86.76,7.44,29.48,30.28,0.00,
9/8/17,24,0.02,10.00,14.72,12.02,86.23,9.00,29.48,30.28,0.00,
9/9/17,1,0.00,10.00,13.33,11.94,87.12,6.68,29.49,30.29,0.00,
9/9/17,2,0.00,10.00,12.48,11.56,89.84,4.52,29.49,30.30,0.00,
9/9/17,3,0.00,10.00,12.96,11.69,88.88,7.40,29.50,30.30,0.00,
9/9/17,4,0.00,10.00,12.55,11.53,90.00,7.32,29.51,30.31,0.00,
9/9/17,5,0.00,10.00,12.31,11.38,91.92,6.36,29.52,30.33,0.00,
9/9/17,6,0.00,10.00,12.92,11.89,92.88,7.60,29.54,30.34,35.27,
9/9/17,7,0.70,10.00,15.06,13.08,88.92,9.88,29.56,30.36,587.25,
9/9/17,8,0.52,10.00,17.68,13.54,75.32,12.16,29.57,30.37,1814.50,
9/9/17,9,0.42,10.00,20.29,13.79,63.76,10.68,29.58,30.38,3037.50,
9/9/17,10,0.00,10.00,22.19,14.07,58.36,10.56,29.57,30.37,3918.75,
9/9/17,11,0.00,10.00,23.80,13.86,53.84,11.52,29.56,30.36,4404.00,
9/9/17,12,0.00,10.00,24.62,14.39,54.92,12.12,29.55,30.35,4647.00,
9/9/17,13,0.01,10.00,25.01,13.97,51.72,11.60,29.54,30.34,4498.25,
9/9/17,14,0.00,10.00,24.67,13.79,51.08,9.72,29.52,30.33,4174.50,
9/9/17,15,0.01,10.00,24.67,13.48,49.12,10.32,29.52,30.32,3453.25,
9/9/17,16,0.00,10.00,23.91,13.35,51.16,11.56,29.52,30.32,2569.25,
9/9/17,17,0.00,10.00,22.35,13.03,53.84,10.24,29.52,30.32,1251.25,
9/9/17,18,0.00,10.00,19.49,12.39,60.84,9.24,29.52,30.32,275.98,
9/9/17,19,0.00,10.00,17.09,11.00,65.00,8.36,29.54,30.34,6.24,
9/9/17,20,0.00,10.00,16.10,9.45,65.08,7.44,29.55,30.35,0.00,
9/9/17,21,0.00,10.00,15.05,9.03,68.92,6.12,29.56,30.36,0.00,
9/9/17,22,0.00,10.00,13.90,8.97,72.84,6.68,29.56,30.36,0.00,
9/9/17,23,0.00,10.00,12.63,8.80,76.04,6.68,29.56,30.36,0.00,
9/9/17,24,0.00,10.00,12.36,8.62,76.45,6.11,29.56,30.36,0.00,
9/10/17,1,0.00,10.00,11.41,8.48,80.72,7.04,29.57,30.37,0.00,
9/10/17,2,0.00,10.00,10.79,8.45,84.92,7.32,29.57,30.37,0.00,
9/10/17,3,0.00,10.00,10.07,8.13,85.88,7.36,29.58,30.38,0.00,
9/10/17,4,0.00,10.00,9.62,7.85,86.96,6.04,29.59,30.39,0.00,
9/10/17,5,0.00,10.00,9.46,7.52,89.00,5.08,29.60,30.41,0.00,
9/10/17,6,0.00,10.00,10.11,7.63,84.20,5.72,29.62,30.42,30.45,
9/10/17,7,0.00,10.00,12.48,8.57,77.56,7.40,29.62,30.42,608.50,
9/10/17,8,0.00,10.00,15.12,9.67,68.92,5.48,29.63,30.44,1912.75,
9/10/17,9,0.00,10.00,18.27,9.78,58.84,2.88,29.63,30.43,3134.75,
9/10/17,10,0.00,10.00,20.77,9.28,48.36,3.12,29.61,30.41,3969.75,
9/10/17,11,0.00,10.00,21.91,7.57,39.16,3.40,29.59,30.39,4515.25,
9/10/17,12,0.00,10.00,22.69,7.38,36.88,7.60,29.58,30.38,4709.50,
9/10/17,13,0.00,10.00,23.15,7.54,36.52,9.52,29.56,30.36,4671.75,
9/10/17,14,0.00,10.00,23.56,8.14,36.20,9.28,29.54,30.34,4322.50,
9/10/17,15,0.00,10.00,23.42,8.74,38.88,8.56,29.53,30.33,3619.75,
9/10/17,16,0.00,10.00,22.88,9.44,41.44,10.84,29.52,30.32,2596.25,
9/10/17,17,0.00,10.00,21.42,10.34,47.24,8.64,29.51,30.31,1334.50,
9/10/17,18,0.00,10.00,17.74,10.97,57.81,7.32,29.52,30.32,268.53,
9/10/17,19,0.00,10.00,14.91,10.68,63.28,7.32,29.52,30.32,6.30,
9/10/17,20,0.00,10.00,14.43,10.38,71.85,7.00,29.52,30.32,0.00,
9/10/17,21,0.00,10.00,14.63,10.18,77.68,7.00,29.52,30.32,0.00,
9/10/17,22,0.00,10.00,14.09,9.60,75.96,6.08,29.52,30.32,0.00,
9/10/17,23,0.00,10.00,13.09,9.35,77.96,5.72,29.51,30.31,0.00,
9/10/17,24,0.00,10.00,12.68,9.01,75.22,5.11,29.50,30.30,0.00,
9/11/17,1,0.00,10.00,11.05,8.52,77.32,5.72,29.48,30.28,0.00,
9/11/17,2,0.00,10.00,10.28,8.31,78.08,4.44,29.48,30.28,0.00,
9/11/17,3,0.00,10.00,9.47,8.22,81.68,6.04,29.47,30.27,0.00,
9/11/17,4,0.00,10.00,8.89,8.26,83.72,5.40,29.48,30.29,0.00,
9/11/17,5,0.00,10.00,8.64,8.29,85.96,2.84,29.49,30.29,0.00,
9/11/17,6,0.00,10.00,9.49,8.74,84.92,2.20,29.50,30.30,21.45,
9/11/17,7,0.00,10.00,13.35,10.04,81.16,4.08,29.48,30.28,564.75,
9/11/17,8,0.00,10.00,16.77,11.00,69.04,4.68,29.47,30.27,1853.25,
9/11/17,9,0.00,10.00,19.56,11.18,58.36,7.60,29.46,30.26,2790.50,
9/11/17,10,0.00,10.00,20.97,10.58,50.92,7.64,29.44,30.24,3674.75,
9/11/17,11,0.00,10.00,22.09,10.46,48.48,11.00,29.43,30.23,4004.75,
9/11/17,12,0.00,10.00,23.01,9.59,42.76,10.44,29.41,30.21,4157.75,
9/11/17,13,0.00,10.00,22.92,9.98,43.44,10.92,29.38,30.18,4041.75,
9/11/17,14,0.00,10.00,22.59,10.20,45.16,11.56,29.36,30.16,2929.25,
9/11/17,15,0.00,10.00,22.64,10.48,45.84,11.60,29.34,30.14,2716.75,
9/11/17,16,0.00,10.00,21.86,11.13,48.76,11.08,29.34,30.13,2158.25,
9/11/17,17,0.00,10.00,20.38,11.61,53.36,7.80,29.32,30.11,924.75,
9/11/17,18,0.00,10.00,18.47,11.80,59.40,6.68,29.31,30.11,141.15,
9/11/17,19,0.00,10.00,16.63,11.86,65.72,6.72,29.31,30.11,3.15,
9/11/17,20,0.00,10.00,15.44,11.86,66.68,8.36,29.31,30.10,0.00,
9/11/17,21,0.00,10.00,14.79,12.04,70.68,7.72,29.31,30.10,0.00,
9/11/17,22,0.00,10.00,14.22,12.62,78.53,8.92,29.30,30.09,0.00,
9/11/17,23,0.00,10.00,13.73,12.91,83.45,7.36,29.28,30.07,0.00,
9/11/17,24,0.00,10.00,14.47,12.65,82.46,8.00,29.27,30.06,0.00,
9/12/17,1,0.00,10.00,13.27,12.46,88.45,7.64,29.25,30.04,0.00,
9/12/17,2,0.00,10.00,13.02,12.14,88.45,8.64,29.23,30.02,0.00,
9/12/17,3,0.00,10.00,12.58,11.86,91.21,8.68,29.22,30.01,0.00,
9/12/17,4,0.00,10.00,12.59,11.50,89.41,6.76,29.21,30.00,0.00,
9/12/17,5,0.00,10.00,12.60,11.40,90.49,8.08,29.20,29.99,0.00,
9/12/17,6,0.00,10.00,12.85,11.46,89.53,9.04,29.20,29.99,16.62,
9/12/17,7,0.00,10.00,14.44,12.17,83.64,8.36,29.20,29.99,297.50,
9/12/17,8,0.00,10.00,16.90,12.71,70.96,11.96,29.18,29.97,795.25,
9/12/17,9,0.00,10.00,19.47,12.58,62.60,13.88,29.17,29.96,1349.75,
9/12/17,10,0.00,10.00,21.25,12.80,55.72,14.96,29.16,29.95,2376.75,
9/12/17,11,0.00,10.00,23.23,12.04,49.84,14.96,29.14,29.93,3240.00,
9/12/17,12,0.00,10.00,24.95,10.37,40.52,16.68,29.11,29.90,4456.50,
9/12/17,13,0.00,10.00,25.49,10.37,38.16,15.92,29.09,29.88,4122.00,
9/12/17,14,0.00,10.00,25.25,10.23,36.92,14.60,29.06,29.85,3341.25,
9/12/17,15,0.00,10.00,24.81,10.19,38.04,14.36,29.04,29.83,1693.75,
9/12/17,16,0.00,10.00,24.27,11.26,42.20,9.88,29.04,29.83,1125.00,
9/12/17,17,0.14,10.00,23.33,12.04,47.16,9.40,29.02,29.81,555.00,
9/12/17,18,0.66,10.00,22.21,12.66,52.24,8.04,29.03,29.82,116.08,
9/12/17,19,0.18,10.00,21.13,13.42,57.48,8.64,29.03,29.82,0.04,
9/12/17,20,0.46,10.00,19.94,14.67,67.73,8.72,29.02,29.81,0.00,
9/12/17,21,0.74,10.00,19.35,14.99,71.73,8.32,29.01,29.80,0.00,
9/12/17,22,1.00,10.00,19.28,15.01,74.53,8.32,29.01,29.80,0.00,
9/12/17,23,1.00,10.00,18.96,15.16,76.27,9.39,29.00,29.79,0.00,
9/12/17,24,1.00,10.00,18.83,15.32,77.45,6.00,28.99,29.78,0.00,
9/13/17,1,0.74,10.00,17.72,15.18,81.72,8.00,28.97,29.76,0.00,
9/13/17,2,1.00,10.00,18.14,15.04,80.04,7.32,28.96,29.75,0.00,
9/13/17,3,1.00,10.00,17.92,15.15,81.72,6.04,28.97,29.76,0.00,
9/13/17,4,1.00,10.00,17.74,15.34,82.80,5.36,28.97,29.76,0.00,
9/13/17,5,1.00,10.00,17.53,15.37,83.89,5.96,28.97,29.76,0.00,
9/13/17,6,1.00,10.00,17.66,15.55,84.00,4.44,28.98,29.77,1.32,
9/13/17,7,1.00,10.00,17.78,15.86,85.96,1.27,28.98,29.77,71.20,
9/13/17,8,1.00,6.55,17.64,16.49,91.14,4.32,28.99,29.78,195.58,
9/13/17,9,1.00,4.84,17.54,17.34,97.34,5.89,28.99,29.78,332.00,
9/13/17,10,1.00,5.14,18.02,17.45,94.00,5.08,28.99,29.78,677.00,
9/13/17,11,1.00,7.21,19.24,17.78,90.92,4.54,28.98,29.77,1153.75,
9/13/17,12,0.99,10.00,20.90,17.27,80.73,0.23,28.97,29.76,2421.75,
9/13/17,13,1.00,10.00,21.00,16.71,74.34,0.00,28.95,29.74,2226.25,
9/13/17,14,1.00,10.00,20.90,16.60,74.72,0.00,28.95,29.74,1219.00,
9/13/17,15,1.00,10.00,20.96,17.05,78.56,4.16,28.96,29.75,526.25,
9/13/17,16,1.00,10.00,20.69,17.04,78.68,5.36,28.97,29.76,554.25,
9/13/17,17,1.00,10.00,20.02,17.40,85.43,2.23,28.97,29.76,194.75,
9/13/17,18,1.00,10.00,19.33,17.62,86.19,5.00,28.97,29.77,104.33,
9/13/17,19,1.00,10.00,18.58,17.75,90.00,3.50,28.99,29.79,1.29,
9/13/17,20,1.00,10.00,18.29,17.76,92.76,3.32,29.00,29.79,0.00,
9/13/17,21,1.00,10.00,18.03,17.86,94.16,1.72,29.01,29.80,0.00,
9/13/17,22,1.00,10.00,17.76,17.69,96.71,1.81,29.01,29.80,0.00,
9/13/17,23,1.00,9.36,16.83,17.50,98.63,1.18,29.01,29.80,0.00,
9/13/17,24,1.00,7.43,16.81,17.33,96.91,0.00,29.02,29.82,0.00,
9/14/17,1,1.00,8.69,17.11,17.24,98.76,0.51,29.03,29.83,0.00,
9/14/17,2,1.00,6.36,17.27,17.41,98.76,1.20,29.04,29.83,0.00,
9/14/17,3,1.00,3.60,17.22,17.02,98.92,0.12,29.05,29.84,0.00,
9/14/17,4,1.00,3.61,17.24,17.13,98.85,0.00,29.06,29.86,0.00,
9/14/17,5,1.00,3.76,16.77,17.28,96.84,0.00,29.08,29.87,0.00,
9/14/17,6,0.93,3.68,16.39,17.06,97.42,0.00,29.10,29.89,19.00,
9/14/17,7,1.00,4.17,17.13,17.50,98.92,0.00,29.12,29.91,352.25,
9/14/17,8,1.00,5.79,18.16,17.63,93.22,0.00,29.13,29.93,657.50,
9/14/17,9,0.73,9.93,20.52,17.57,83.90,1.86,29.14,29.93,1522.25,
9/14/17,10,0.65,10.00,22.05,17.41,74.81,2.46,29.14,29.93,2433.00,
9/14/17,11,0.19,10.00,23.47,16.81,66.16,0.11,29.14,29.93,2773.00,
9/14/17,12,0.66,10.00,24.70,16.77,61.23,1.65,29.13,29.92,3567.75,
9/14/17,13,0.43,10.00,25.25,16.66,59.76,1.92,29.12,29.91,3825.00,
9/14/17,14,0.02,10.00,26.18,16.66,54.64,3.32,29.11,29.90,4167.25,
9/14/17,15,0.02,10.00,26.46,16.62,53.88,3.64,29.11,29.90,2864.25,
9/14/17,16,0.01,10.00,26.39,16.82,54.52,5.32,29.12,29.91,2011.00,
9/14/17,17,0.00,10.00,25.15,17.17,58.40,5.36,29.13,29.92,1181.25,
9/14/17,18,0.00,10.00,21.22,17.00,67.28,5.00,29.13,29.92,200.48,
9/14/17,19,0.00,10.00,19.05,16.46,72.56,5.00,29.15,29.94,2.03,
9/14/17,20,0.00,10.00,17.64,16.06,76.84,4.40,29.16,29.95,0.00,
9/14/17,21,0.00,10.00,17.43,15.86,81.00,5.36,29.17,29.96,0.00,
9/14/17,22,0.00,10.00,17.30,15.55,86.04,3.12,29.18,29.97,0.00,
9/14/17,23,0.00,10.00,16.69,15.39,88.92,2.16,29.18,29.97,0.00,
9/14/17,24,0.00,10.00,16.78,15.27,90.00,3.33,29.18,29.97,0.00,
9/15/17,1,0.00,10.00,15.97,15.54,94.28,2.16,29.19,29.98,0.00,
9/15/17,2,0.00,9.96,15.05,15.31,95.56,2.16,29.20,29.99,0.00,
9/15/17,3,0.00,9.88,14.76,15.22,96.84,1.16,29.20,29.99,0.00,
9/15/17,4,0.06,6.42,14.88,14.98,96.65,3.89,29.20,30.00,0.00,
9/15/17,5,0.10,5.41,14.89,15.03,98.47,4.79,29.22,30.02,0.00,
9/15/17,6,0.11,3.69,15.59,15.35,97.79,3.28,29.24,30.03,23.15,
9/15/17,7,0.44,4.64,18.02,17.22,95.72,6.00,29.26,30.05,524.50,
9/15/17,8,0.00,9.00,21.36,18.95,85.28,6.08,29.27,30.06,1746.75,
9/15/17,9,0.00,10.00,24.35,19.71,74.72,7.32,29.27,30.06,2925.25,
9/15/17,10,0.00,10.00,27.07,19.80,64.96,7.68,29.26,30.05,3734.00,
9/15/17,11,0.00,10.00,29.02,18.92,54.20,8.36,29.24,30.03,4223.25,
9/15/17,12,0.53,10.00,30.10,17.33,45.92,9.20,29.23,30.02,4283.50,
9/15/17,13,0.16,10.00,30.75,16.34,40.60,6.96,29.22,30.01,3989.50,
9/15/17,14,0.29,10.00,31.20,16.31,40.24,7.44,29.20,29.99,3452.25,
9/15/17,15,0.43,10.00,31.18,15.94,38.24,6.40,29.20,29.99,3326.75,
9/15/17,16,0.00,10.00,30.73,15.87,39.00,8.28,29.20,29.99,1958.00,
9/15/17,17,0.00,10.00,28.80,16.26,44.12,5.68,29.20,29.99,795.50,
9/15/17,18,0.00,10.00,24.65,16.71,54.04,5.68,29.21,30.00,192.90,
9/15/17,19,0.00,10.00,21.53,16.48,63.16,6.32,29.23,30.02,0.68,
9/15/17,20,0.00,10.00,20.30,16.47,69.20,5.36,29.24,30.03,0.00,
9/15/17,21,0.00,10.00,19.56,16.79,76.49,4.80,29.26,30.05,0.00,
9/15/17,22,0.00,10.00,19.35,16.69,79.40,4.12,29.27,30.06,0.00,
9/15/17,23,0.00,10.00,18.34,16.53,84.64,0.24,29.27,30.06,0.00,
9/15/17,24,0.00,10.00,18.47,16.58,86.34,0.66,29.28,30.07,0.00,
9/16/17,1,0.00,10.00,16.86,16.82,91.68,0.24,29.28,30.07,0.00,
9/16/17,2,0.00,10.00,16.23,16.85,94.04,1.16,29.28,30.07,0.00,
9/16/17,3,0.00,10.00,15.77,16.50,95.32,2.76,29.28,30.07,0.00,
9/16/17,4,0.00,6.36,15.41,16.35,96.84,3.12,29.29,30.08,0.00,
9/16/17,5,0.00,4.36,15.05,16.00,96.84,1.16,29.31,30.10,0.00,
9/16/17,6,0.00,4.00,16.09,16.15,96.72,0.12,29.31,30.11,22.05,
